Date,Player Name,Minutes Played,Goal Scored,Assisted Goal,In Winning Team,Game Type,Got Injured,Opponent Name,Team Score,Opponent Score
11/05/2023,Olivia Scott,21,False,False,False,Drill,False,N/A,0,0
11/05/2023,Peter Young,21,False,False,False,Drill,False,N/A,0,0
11/05/2023,Eve Adams,28,False,False,False,Drill,False,N/A,0,0
11/05/2023,Ursula Vance,33,False,False,False,Drill,False,N/A,0,0
11/06/2023,Grace Lee,67,False,False,False,Real Game,False,Dresden,3,4
11/06/2023,Jack Wilson,49,False,False,False,Real Game,False,Dresden,3,4
11/06/2023,Ursula Vance,86,False,False,False,Real Game,False,Dresden,3,4
11/06/2023,Bob Johnson,72,True,False,False,Real Game,False,Dresden,3,4
11/06/2023,Tina Moore,84,False,False,False,Real Game,False,Dresden,3,4
11/06/2023,Sam Baker,87,False,False,False,Real Game,False,Dresden,3,4
11/06/2023,Yara Singh,76,False,False,False,Real Game,False,Dresden,3,4
11/07/2023,Rachel Ward,55,False,False,True,Real Game,False,Berlin,5,4
11/07/2023,Sam Baker,69,True,False,True,Real Game,False,Berlin,5,4
11/07/2023,Victor Stone,86,False,False,True,Real Game,False,Berlin,5,4
11/07/2023,Eve Adams,49,True,False,True,Real Game,False,Berlin,5,4
11/07/2023,Noah Lewis,80,False,False,True,Real Game,False,Berlin,5,4
11/07/2023,Grace Lee,84,False,False,True,Real Game,False,Berlin,5,4
11/07/2023,Quinn Hill,49,False,False,True,Real Game,False,Berlin,5,4
11/07/2023,Bob Johnson,59,False,False,True,Real Game,False,Berlin,5,4
11/07/2023,Jack Wilson,60,False,False,True,Real Game,False,Berlin,5,4
11/07/2023,Mia Clark,86,False,True,True,Real Game,False,Berlin,5,4
11/07/2023,Zoe Adams,52,True,False,True,Real Game,False,Berlin,5,4
11/08/2023,Eve Adams,73,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Rachel Ward,65,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Peter Young,46,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Quinn Hill,65,False,True,False,Real Game,False,Weingarten,0,5
11/08/2023,Harry Davis,81,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Ursula Vance,59,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Sam Baker,85,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Frank White,71,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Noah Lewis,45,False,False,False,Real Game,False,Weingarten,0,5
11/08/2023,Zoe Adams,87,False,False,False,Real Game,False,Weingarten,0,5
11/09/2023,Karen Green,75,False,False,False,Normal Game,False,Weingarten,3,5
11/09/2023,Quinn Hill,73,False,False,False,Normal Game,False,Weingarten,3,5
11/09/2023,Harry Davis,70,False,False,False,Normal Game,False,Weingarten,3,5
11/09/2023,Frank White,66,False,False,False,Normal Game,False,Weingarten,3,5
11/09/2023,Zoe Adams,71,True,False,False,Normal Game,False,Weingarten,3,5
11/09/2023,Mia Clark,88,True,False,True,Normal Game,False,Weingarten,3,5
11/09/2023,Grace Lee,74,True,False,True,Normal Game,False,Weingarten,3,5
11/09/2023,Alice Smith,90,True,False,True,Normal Game,False,Weingarten,3,5
11/09/2023,Liam Hall,46,True,False,True,Normal Game,True,Weingarten,3,5
11/09/2023,Yara Singh,60,True,False,True,Normal Game,False,Weingarten,3,5
11/10/2023,Grace Lee,77,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Quinn Hill,58,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Rachel Ward,68,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Noah Lewis,57,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Harry Davis,54,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Alice Smith,89,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Olivia Scott,83,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Liam Hall,57,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Charlie Brown,74,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Peter Young,79,False,False,False,Real Game,False,Munich,0,0
11/10/2023,Yara Singh,53,False,False,False,Real Game,False,Munich,0,0
11/16/2023,Bob Johnson,55,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Harry Davis,58,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Ivy King,62,False,True,False,Normal Game,False,Weingarten,0,0
11/16/2023,Tina Moore,47,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Ursula Vance,86,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Zoe Adams,79,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Jack Wilson,58,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Olivia Scott,73,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Peter Young,59,False,False,False,Normal Game,True,Weingarten,0,0
11/16/2023,Victor Stone,54,False,False,False,Normal Game,False,Weingarten,0,0
11/16/2023,Yara Singh,53,False,False,False,Normal Game,False,Weingarten,0,0
11/17/2023,Liam Hall,88,True,False,True,Real Game,False,Koln,3,1
11/17/2023,Rachel Ward,48,False,False,True,Real Game,False,Koln,3,1
11/17/2023,Jack Wilson,85,True,False,True,Real Game,False,Koln,3,1
11/17/2023,Charlie Brown,65,True,False,True,Real Game,False,Koln,3,1
11/17/2023,Olivia Scott,60,False,False,True,Real Game,False,Koln,3,1
11/17/2023,Noah Lewis,85,False,False,True,Real Game,False,Koln,3,1
11/17/2023,Diana Prince,52,False,False,True,Real Game,False,Koln,3,1
11/17/2023,Victor Stone,89,False,False,True,Real Game,False,Koln,3,1
11/17/2023,Eve Adams,69,False,False,True,Real Game,False,Koln,3,1
11/17/2023,Yara Singh,79,False,False,True,Real Game,False,Koln,3,1
11/18/2023,Mia Clark,79,False,False,True,Real Game,False,Koln,4,0
11/18/2023,Ivy King,64,True,False,True,Real Game,False,Koln,4,0
11/18/2023,Rachel Ward,90,True,True,True,Real Game,False,Koln,4,0
11/18/2023,Peter Young,51,False,False,True,Real Game,False,Koln,4,0
11/18/2023,Ursula Vance,53,False,False,True,Real Game,False,Koln,4,0
11/18/2023,Frank White,65,True,False,True,Real Game,False,Koln,4,0
11/18/2023,Diana Prince,53,False,False,True,Real Game,False,Koln,4,0
11/18/2023,Noah Lewis,59,False,False,True,Real Game,False,Koln,4,0
11/18/2023,Liam Hall,75,False,False,True,Real Game,False,Koln,4,0
11/18/2023,Quinn Hill,61,False,False,True,Real Game,False,Koln,4,0
11/18/2023,Yara Singh,58,False,False,True,Real Game,False,Koln,4,0
11/19/2023,Mia Clark,48,False,False,False,Normal Game,False,Weingarten,2,5
11/19/2023,Ivy King,57,False,False,False,Normal Game,False,Weingarten,2,5
11/19/2023,Rachel Ward,74,False,False,False,Normal Game,False,Weingarten,2,5
11/19/2023,Victor Stone,74,False,True,False,Normal Game,False,Weingarten,2,5
11/19/2023,Frank White,80,False,False,False,Normal Game,False,Weingarten,2,5
11/19/2023,Sam Baker,82,False,False,False,Normal Game,False,Weingarten,2,5
11/19/2023,Liam Hall,56,False,False,False,Normal Game,False,Weingarten,2,5
11/19/2023,Yara Singh,81,False,False,False,Normal Game,True,Weingarten,2,5
11/19/2023,Peter Young,75,True,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Alice Smith,86,False,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Jack Wilson,88,False,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Ursula Vance,86,True,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Bob Johnson,59,False,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Harry Davis,72,True,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Karen Green,51,False,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Eve Adams,45,False,False,True,Normal Game,False,Weingarten,2,5
11/19/2023,Zoe Adams,80,False,False,True,Normal Game,False,Weingarten,2,5
11/20/2023,Jack Wilson,57,False,False,False,Real Game,False,Koln,0,3
11/20/2023,Charlie Brown,76,False,False,False,Real Game,False,Koln,0,3
11/20/2023,Sam Baker,58,False,True,False,Real Game,False,Koln,0,3
11/20/2023,Alice Smith,86,False,False,False,Real Game,False,Koln,0,3
11/20/2023,Noah Lewis,80,False,False,False,Real Game,False,Koln,0,3
11/20/2023,Liam Hall,73,False,False,False,Real Game,False,Koln,0,3
11/20/2023,Eve Adams,70,False,False,False,Real Game,False,Koln,0,3
11/20/2023,Ivy King,71,False,True,False,Real Game,False,Koln,0,3
11/20/2023,Mia Clark,87,False,True,False,Real Game,False,Koln,0,3
11/20/2023,Tina Moore,73,False,True,False,Real Game,False,Koln,0,3
11/20/2023,Zoe Adams,90,False,False,False,Real Game,False,Koln,0,3
11/23/2023,Harry Davis,53,False,False,False,Drill,False,N/A,0,0
11/23/2023,Quinn Hill,54,False,False,False,Drill,False,N/A,0,0
11/23/2023,Bob Johnson,33,False,False,False,Drill,False,N/A,0,0
11/23/2023,Sam Baker,60,False,False,False,Drill,False,N/A,0,0
11/23/2023,Olivia Scott,55,False,False,False,Drill,False,N/A,0,0
11/23/2023,Liam Hall,49,False,False,False,Drill,False,N/A,0,0
11/23/2023,Zoe Adams,26,False,False,False,Drill,False,N/A,0,0
11/23/2023,Yara Singh,44,False,False,False,Drill,False,N/A,0,0
11/23/2023,Diana Prince,33,False,False,False,Drill,False,N/A,0,0
11/23/2023,Mia Clark,37,False,False,False,Drill,False,N/A,0,0
11/23/2023,Charlie Brown,54,False,False,False,Drill,False,N/A,0,0
11/23/2023,Victor Stone,33,False,False,False,Drill,False,N/A,0,0
11/23/2023,Noah Lewis,55,False,False,False,Drill,False,N/A,0,0
11/23/2023,Ivy King,23,False,False,False,Drill,False,N/A,0,0
11/23/2023,Jack Wilson,56,False,False,False,Drill,False,N/A,0,0
11/24/2023,Ursula Vance,57,False,False,False,Drill,False,N/A,0,0
11/24/2023,Yara Singh,47,False,False,False,Drill,False,N/A,0,0
11/24/2023,Peter Young,35,False,False,False,Drill,False,N/A,0,0
11/24/2023,Diana Prince,34,False,False,False,Drill,False,N/A,0,0
11/24/2023,Ivy King,50,False,False,False,Drill,False,N/A,0,0
11/24/2023,Liam Hall,50,False,False,False,Drill,False,N/A,0,0
11/24/2023,Tina Moore,47,False,False,False,Drill,False,N/A,0,0
11/24/2023,Olivia Scott,46,False,False,False,Drill,False,N/A,0,0
11/24/2023,Bob Johnson,28,False,False,False,Drill,False,N/A,0,0
11/24/2023,Harry Davis,28,False,False,False,Drill,False,N/A,0,0
11/24/2023,Zoe Adams,53,False,False,False,Drill,False,N/A,0,0
11/24/2023,Quinn Hill,54,False,False,False,Drill,False,N/A,0,0
11/24/2023,Frank White,48,False,False,False,Drill,False,N/A,0,0
11/24/2023,Rachel Ward,21,False,False,False,Drill,False,N/A,0,0
11/24/2023,Mia Clark,47,False,False,False,Drill,False,N/A,0,0
11/24/2023,Charlie Brown,42,False,False,False,Drill,False,N/A,0,0
11/24/2023,Grace Lee,46,False,False,False,Drill,False,N/A,0,0
11/24/2023,Eve Adams,30,False,False,False,Drill,False,N/A,0,0
11/24/2023,Noah Lewis,58,False,False,False,Drill,False,N/A,0,0
11/25/2023,Mia Clark,66,False,False,True,Real Game,False,Weingarten,1,0
11/25/2023,Olivia Scott,85,True,False,True,Real Game,False,Weingarten,1,0
11/25/2023,Peter Young,53,False,False,True,Real Game,False,Weingarten,1,0
11/25/2023,Eve Adams,67,False,False,True,Real Game,False,Weingarten,1,0
11/25/2023,Harry Davis,59,False,False,True,Real Game,False,Weingarten,1,0
11/25/2023,Jack Wilson,65,False,False,True,Real Game,False,Weingarten,1,0
11/25/2023,Yara Singh,76,False,False,True,Real Game,False,Weingarten,1,0
11/26/2023,Peter Young,69,False,False,False,Real Game,False,Berlin,0,4
11/26/2023,Eve Adams,78,False,False,False,Real Game,False,Berlin,0,4
11/26/2023,Charlie Brown,85,False,False,False,Real Game,False,Berlin,0,4
11/26/2023,Grace Lee,58,False,False,False,Real Game,False,Berlin,0,4
11/26/2023,Victor Stone,47,False,False,False,Real Game,False,Berlin,0,4
11/26/2023,Ursula Vance,50,False,True,False,Real Game,False,Berlin,0,4
11/26/2023,Mia Clark,81,False,False,False,Real Game,False,Berlin,0,4
11/26/2023,Yara Singh,66,False,False,False,Real Game,False,Berlin,0,4
11/27/2023,Charlie Brown,65,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Victor Stone,59,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Karen Green,78,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Peter Young,74,False,True,False,Normal Game,False,Weingarten,0,5
11/27/2023,Noah Lewis,71,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Olivia Scott,70,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Liam Hall,58,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Eve Adams,80,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Sam Baker,67,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Alice Smith,71,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Yara Singh,54,False,False,False,Normal Game,False,Weingarten,0,5
11/27/2023,Ursula Vance,79,False,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Quinn Hill,90,True,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Jack Wilson,46,True,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Tina Moore,50,True,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Mia Clark,87,True,True,True,Normal Game,False,Weingarten,0,5
11/27/2023,Harry Davis,84,False,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Bob Johnson,63,True,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Rachel Ward,77,False,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Diana Prince,58,False,False,True,Normal Game,False,Weingarten,0,5
11/27/2023,Zoe Adams,89,False,False,True,Normal Game,False,Weingarten,0,5
11/28/2023,Tina Moore,58,False,False,True,Real Game,False,Stuttgart,3,1
11/28/2023,Jack Wilson,86,False,False,True,Real Game,False,Stuttgart,3,1
11/28/2023,Mia Clark,70,False,False,True,Real Game,False,Stuttgart,3,1
11/28/2023,Olivia Scott,71,False,False,True,Real Game,False,Stuttgart,3,1
11/28/2023,Diana Prince,60,False,False,True,Real Game,False,Stuttgart,3,1
11/28/2023,Victor Stone,88,False,False,True,Real Game,False,Stuttgart,3,1
11/28/2023,Yara Singh,53,True,False,True,Real Game,False,Stuttgart,3,1
11/29/2023,Harry Davis,68,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Mia Clark,66,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Alice Smith,75,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Bob Johnson,89,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Victor Stone,48,False,True,False,Normal Game,False,Weingarten,0,0
11/29/2023,Rachel Ward,52,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Noah Lewis,52,False,True,False,Normal Game,False,Weingarten,0,0
11/29/2023,Yara Singh,88,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Jack Wilson,83,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Diana Prince,54,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Frank White,50,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Karen Green,46,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Eve Adams,86,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Charlie Brown,49,False,False,False,Normal Game,False,Weingarten,0,0
11/29/2023,Sam Baker,68,False,True,False,Normal Game,False,Weingarten,0,0
11/29/2023,Zoe Adams,60,False,True,False,Normal Game,False,Weingarten,0,0
11/30/2023,Liam Hall,68,False,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Noah Lewis,90,False,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Sam Baker,53,False,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Tina Moore,87,False,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Diana Prince,53,True,True,True,Normal Game,False,Weingarten,5,0
11/30/2023,Eve Adams,87,True,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Grace Lee,65,False,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Peter Young,62,True,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Bob Johnson,88,False,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Ursula Vance,45,True,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Zoe Adams,84,True,False,True,Normal Game,False,Weingarten,5,0
11/30/2023,Rachel Ward,60,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Olivia Scott,54,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Jack Wilson,73,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Quinn Hill,76,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Ivy King,46,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Harry Davis,50,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Frank White,47,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Karen Green,51,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Victor Stone,72,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Charlie Brown,89,False,False,False,Normal Game,False,Weingarten,5,0
11/30/2023,Yara Singh,50,False,False,False,Normal Game,False,Weingarten,5,0
12/01/2023,Alice Smith,58,False,True,True,Real Game,False,Berlin,3,0
12/01/2023,Karen Green,76,False,False,True,Real Game,False,Berlin,3,0
12/01/2023,Peter Young,67,False,False,True,Real Game,False,Berlin,3,0
12/01/2023,Bob Johnson,69,False,False,True,Real Game,False,Berlin,3,0
12/01/2023,Grace Lee,73,False,False,True,Real Game,False,Berlin,3,0
12/01/2023,Ivy King,55,False,False,True,Real Game,False,Berlin,3,0
12/01/2023,Tina Moore,76,False,False,True,Real Game,False,Berlin,3,0
12/01/2023,Noah Lewis,61,False,False,True,Real Game,False,Berlin,3,0
12/01/2023,Zoe Adams,52,True,False,True,Real Game,False,Berlin,3,0
12/02/2023,Peter Young,75,False,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Charlie Brown,57,False,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Harry Davis,63,False,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Karen Green,69,True,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Tina Moore,80,False,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Rachel Ward,49,False,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Alice Smith,66,True,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Mia Clark,67,False,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Victor Stone,51,True,False,True,Real Game,False,Stuttgart,3,0
12/02/2023,Yara Singh,48,False,False,True,Real Game,False,Stuttgart,3,0
12/04/2023,Karen Green,59,False,False,False,Real Game,False,Dresden,1,1
12/04/2023,Quinn Hill,79,False,False,False,Real Game,False,Dresden,1,1
12/04/2023,Rachel Ward,46,True,False,False,Real Game,False,Dresden,1,1
12/04/2023,Jack Wilson,67,False,False,False,Real Game,False,Dresden,1,1
12/04/2023,Charlie Brown,87,False,False,False,Real Game,False,Dresden,1,1
12/04/2023,Eve Adams,67,False,False,False,Real Game,False,Dresden,1,1
12/04/2023,Harry Davis,82,False,False,False,Real Game,False,Dresden,1,1
12/04/2023,Yara Singh,75,False,False,False,Real Game,False,Dresden,1,1
12/05/2023,Bob Johnson,84,False,False,False,Real Game,False,Stuttgart,0,5
12/05/2023,Quinn Hill,60,False,False,False,Real Game,False,Stuttgart,0,5
12/05/2023,Ursula Vance,85,False,False,False,Real Game,False,Stuttgart,0,5
12/05/2023,Noah Lewis,54,False,False,False,Real Game,False,Stuttgart,0,5
12/05/2023,Grace Lee,72,False,False,False,Real Game,False,Stuttgart,0,5
12/05/2023,Charlie Brown,56,False,False,False,Real Game,False,Stuttgart,0,5
12/05/2023,Yara Singh,47,False,False,False,Real Game,False,Stuttgart,0,5
12/06/2023,Victor Stone,56,False,False,False,Drill,False,N/A,0,0
12/06/2023,Ursula Vance,38,False,False,False,Drill,False,N/A,0,0
12/06/2023,Rachel Ward,31,False,False,False,Drill,False,N/A,0,0
12/06/2023,Bob Johnson,53,False,False,False,Drill,False,N/A,0,0
12/06/2023,Eve Adams,29,False,False,False,Drill,False,N/A,0,0
12/06/2023,Alice Smith,57,False,False,False,Drill,False,N/A,0,0
12/06/2023,Zoe Adams,34,False,False,False,Drill,False,N/A,0,0
12/06/2023,Diana Prince,22,False,False,False,Drill,False,N/A,0,0
12/06/2023,Peter Young,57,False,False,False,Drill,False,N/A,0,0
12/06/2023,Mia Clark,37,False,False,False,Drill,False,N/A,0,0
12/06/2023,Liam Hall,30,False,False,False,Drill,False,N/A,0,0
12/06/2023,Jack Wilson,42,False,False,False,Drill,False,N/A,0,0
12/06/2023,Sam Baker,32,False,False,False,Drill,False,N/A,0,0
12/06/2023,Frank White,58,False,False,False,Drill,False,N/A,0,0
12/06/2023,Karen Green,27,False,False,False,Drill,False,N/A,0,0
12/06/2023,Charlie Brown,46,False,False,False,Drill,False,N/A,0,0
12/06/2023,Quinn Hill,42,False,False,False,Drill,False,N/A,0,0
12/06/2023,Olivia Scott,23,False,False,False,Drill,False,N/A,0,0
12/06/2023,Tina Moore,34,False,False,False,Drill,False,N/A,0,0
12/06/2023,Harry Davis,37,False,False,False,Drill,False,N/A,0,0
12/06/2023,Noah Lewis,30,False,False,False,Drill,False,N/A,0,0
12/06/2023,Grace Lee,25,False,False,False,Drill,False,N/A,0,0
12/07/2023,Charlie Brown,69,False,False,True,Real Game,False,Koln,5,4
12/07/2023,Sam Baker,48,False,False,True,Real Game,False,Koln,5,4
12/07/2023,Mia Clark,88,True,False,True,Real Game,False,Koln,5,4
12/07/2023,Noah Lewis,85,True,False,True,Real Game,False,Koln,5,4
12/07/2023,Frank White,45,False,False,True,Real Game,False,Koln,5,4
12/07/2023,Grace Lee,52,False,False,True,Real Game,False,Koln,5,4
12/07/2023,Ivy King,71,True,False,True,Real Game,False,Koln,5,4
12/07/2023,Jack Wilson,45,True,False,True,Real Game,False,Koln,5,4
12/07/2023,Zoe Adams,61,True,False,True,Real Game,False,Koln,5,4
12/08/2023,Karen Green,47,True,True,False,Real Game,False,Stuttgart,5,5
12/08/2023,Peter Young,87,False,False,False,Real Game,False,Stuttgart,5,5
12/08/2023,Alice Smith,90,False,False,False,Real Game,False,Stuttgart,5,5
12/08/2023,Noah Lewis,45,True,False,False,Real Game,False,Stuttgart,5,5
12/08/2023,Sam Baker,87,True,False,False,Real Game,False,Stuttgart,5,5
12/08/2023,Jack Wilson,85,True,False,False,Real Game,False,Stuttgart,5,5
12/08/2023,Zoe Adams,83,True,False,False,Real Game,False,Stuttgart,5,5
12/09/2023,Harry Davis,25,False,False,False,Drill,False,N/A,0,0
12/09/2023,Ivy King,50,False,False,False,Drill,False,N/A,0,0
12/09/2023,Tina Moore,37,False,False,False,Drill,False,N/A,0,0
12/09/2023,Peter Young,23,False,False,False,Drill,False,N/A,0,0
12/09/2023,Liam Hall,52,False,False,False,Drill,False,N/A,0,0
12/09/2023,Grace Lee,31,False,False,False,Drill,False,N/A,0,0
12/09/2023,Diana Prince,45,False,False,False,Drill,False,N/A,0,0
12/09/2023,Eve Adams,48,False,False,False,Drill,False,N/A,0,0
12/09/2023,Quinn Hill,29,False,False,False,Drill,False,N/A,0,0
12/09/2023,Yara Singh,41,False,False,False,Drill,False,N/A,0,0
12/09/2023,Sam Baker,31,False,False,False,Drill,False,N/A,0,0
12/09/2023,Mia Clark,23,False,False,False,Drill,False,N/A,0,0
12/09/2023,Jack Wilson,40,False,False,False,Drill,False,N/A,0,0
12/10/2023,Olivia Scott,72,False,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Quinn Hill,63,False,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Bob Johnson,47,False,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Charlie Brown,76,True,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Ivy King,60,True,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Ursula Vance,66,False,False,True,Normal Game,True,Weingarten,4,0
12/10/2023,Eve Adams,74,False,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Victor Stone,82,False,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Peter Young,66,True,True,True,Normal Game,False,Weingarten,4,0
12/10/2023,Zoe Adams,70,False,False,True,Normal Game,False,Weingarten,4,0
12/10/2023,Harry Davis,61,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Jack Wilson,71,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Karen Green,75,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Noah Lewis,62,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Rachel Ward,77,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Grace Lee,54,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Frank White,67,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Liam Hall,68,False,False,False,Normal Game,False,Weingarten,4,0
12/10/2023,Yara Singh,81,False,False,False,Normal Game,False,Weingarten,4,0
12/11/2023,Rachel Ward,63,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Victor Stone,52,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Karen Green,46,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Sam Baker,67,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Grace Lee,70,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Jack Wilson,82,False,True,True,Real Game,False,Berlin,1,0
12/11/2023,Olivia Scott,61,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Quinn Hill,75,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Mia Clark,69,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Eve Adams,81,False,False,True,Real Game,False,Berlin,1,0
12/11/2023,Zoe Adams,80,False,False,True,Real Game,False,Berlin,1,0
12/12/2023,Eve Adams,53,True,False,True,Real Game,False,Berlin,4,3
12/12/2023,Tina Moore,60,False,False,True,Real Game,False,Berlin,4,3
12/12/2023,Grace Lee,79,False,False,True,Real Game,False,Berlin,4,3
12/12/2023,Peter Young,70,False,False,True,Real Game,False,Berlin,4,3
12/12/2023,Karen Green,56,True,False,True,Real Game,False,Berlin,4,3
12/12/2023,Bob Johnson,79,True,False,True,Real Game,False,Berlin,4,3
12/12/2023,Zoe Adams,89,False,False,True,Real Game,False,Berlin,4,3
12/13/2023,Victor Stone,54,False,False,False,Real Game,False,Berlin,0,5
12/13/2023,Peter Young,85,False,False,False,Real Game,False,Berlin,0,5
12/13/2023,Harry Davis,79,False,False,False,Real Game,False,Berlin,0,5
12/13/2023,Ivy King,69,False,False,False,Real Game,False,Berlin,0,5
12/13/2023,Eve Adams,76,False,False,False,Real Game,False,Berlin,0,5
12/13/2023,Mia Clark,56,False,False,False,Real Game,False,Berlin,0,5
12/13/2023,Yara Singh,78,False,False,False,Real Game,False,Berlin,0,5
12/14/2023,Harry Davis,45,True,False,True,Real Game,False,Stuttgart,5,1
12/14/2023,Ursula Vance,87,True,False,True,Real Game,False,Stuttgart,5,1
12/14/2023,Tina Moore,89,False,False,True,Real Game,False,Stuttgart,5,1
12/14/2023,Karen Green,60,True,False,True,Real Game,False,Stuttgart,5,1
